ID,commentText
22228,"Such arrogant ass-holes. Just video games there for entertainment pure and fucking simple! I been playing games Resident Evil, Silent Hill since they first came out (10-13) and other shooting games an so on. I have not picked up a gun/bat/metal rod etc and shoot/beat someone with it. Least my parents had the good sense to explain that it was just a video game and there for entertainment. Parents and other mother fucking cock sucking conservatives, blame games rather then take a look at the parents. You think parents would look at a games rating before giving it to said child, or think mental illness might play a part in a child's behaviour after playing an M rated game rather then blame the game itself! Also hate how these religious assholes get involved saying games teach witch craft an stuff. Should keep to themselves and suck on the dick of religion and mind their own business."
22229,"Haha, you showed WBTV! That's my news channel!"
22230,Fox News is and always will be irrelevant!!
22231,Again the saying is games dont kill people people kill people
22232,"Waiting for the day ""Next on FAUX newz: Should people go through stricter background checks for video games than for guns? Don't take our word for it, take Bill's!"""
22233,That's leaf green :)
22234,"actual web article I'm going to just state the headline
Ahem
If you kill a female gamer on a video game shouldn't it be considered rape?"
22235,Beware the comment section below. It's a clusterf*ck.
22236,"I agree that when someone makes an act of violence, is maybe because of mental-illness, and not only because of the game."
22237,"I get very angry when people say games make real violence. Also, I hate it when someone's parents don't let their son play Games and see a movie still very violent."
22238,ITS A FREAKING GAME DONT BLAME US BLAME PSYCHOS WHO DECIDE TO DO WHATS IN THE GAME
22239,"Fox News, lel."
22240,The Mass Effect sex scene controversy was the funniest. The complainers didn't have a clue.
22241,"Mortal Kombat should have been in the top 5 never mind the controversial games in the recent 10yrs per say, MK was as the forefront and was actually world news in know I sounds silly now but in its day everybody talked about it and played it, in the age of no internet use..."
22242,wat is the game at 3:25
22243,"omg elisabeth hasselbeck at the end so dumb. we don't need gun control, we need video game control, wtf?"
22244,"No matter the gamer..Playstation, Xbox, or PC we are all united against one voice
''Video games cause violence''"
22245,Pokemon lol
22246,"Bad Dude: Hey lawyer quick i just killed my girlfriend and here family since i caught here cheating . WHAT DO I DOOO!!!!
Lawyer: Blame all the Fps game
Bad Dude: ....Fp-what ??"
22247,I am agree with some controversis but sometimes are controversis that are dumb dumb like pokemon and 6 days...
