ID,Comment,Label
6586,"I remember that one time I played a video game. I was a 22 year old single father, life was hitting me hard since I got a divorce from that bitch of a ex-wife. I decided to let off some steam by playing the 2016 version of DOOM on my trusty PS4, that console was the only thing my wife didnt throw out. I remember the game vividly, tearing out heads of hell spawn and blasting them open with a shotgun. It was exciting, it gave me a rush, playing DOOM made me feel like I was on drugs, it had a solid unmoving grip on me. My daughter, whos 7 years old, came down the stairs yelling Hey dad look what I found! That sentence made me snap out of my video game induced high, my daughter yanked me back to the cold, awful situation in reality. Playing DOOM snapped something inside of me, my daughter daring to interrupt my video game time made me violently angry. GO BACK TO YOUR ROOM YOU LITTLE SHIT!!! I bellowed, she had to know better than to dare take my attention away from my video game and forcing me to face how shit my life had became. She yelled back at me, saying how mom wont yell at her like that, and that she was a much better parent. Those words had made me throw away any sense of calmness I had. I threw the controller down on the ground with the force of an insanely angry 22 year old white neckbread, which caused my daughter to retreat back into her room, screaming and crying. Those screechs emitting our of my daughter only made me angrier, I jolted to my room, opposite of my daughters and found the key I was looking for. I used it to unlock the black locker that was sitting next to my bed. Inside the case was my double barrel shotgun, which I used to hunt ducks. Grabbing it made me feel like actually in DOOM (since the Doom guy also used a shotgun), and that my daughter was a demon out to kill me. I rushed into my daughters room, bashing down the locked door with the might of a thousand screeching autistic children and screamed FUCK YOU DEMON SCUM FUCK!!! I unloaded my shotgun into the incarnation of all my problems in my pathetic life known as my daughter. I remember her face being shocked as I unloaded a shell into her head, causing it to gush open, spilling out brain guts and blood on to her pink wall. It wasnt long after I murdered my daughter that I realized what I had done. Playing DOOM snapped something inside me, causing me to become incredibly violent and angry, it wasnt my own fault, or my alcoholism, or my hodge podge of mental illnesses! It was that video game, DOOM 2016 for the PS4. I rushed to my car, shotgun still in my grasp and drove out of town, panicking. Now I am currently typing this story, I still have one shell left in my shotgun, and I plan to use it on myself. I wanted to get the message out to people, that video games do cause violence, not anger, disorders, or mental illnesses, but video games, they caused something to snap within me. They are not safe, and they ALL need to be banned from the U.S before they cause more violence. God damn it now I hear the cops coming, I would say more but I dont feel like going to jail. Goodbye.",0
6587,It's pathetic how they don't even try to give a counterargument and move on to somehing different.,0
6588,This is retarded,0
6589,We don't regulate children's access to these games? What the fuck? Then why couldn't I buy grand theft auto or any M rated game before I was 17 and had to have picture ID unless I had my parents permission. which they knew very well what the games they were getting me was but atleast they knew how to actually parent and talked to me about it,0
6590,"""Wether it's constitutional or not constitutional, maybe as a society we have to talk about what numbing ourselves to this very graphic violence"" (then she excurses)
So she doesn't care that something is unconstitutional when it doesn't serve her agenda? Because that's the same argument plenty of people make against the regulation of firearms, despite the fact that they're protected by the second ammendment, given how many thousands of people are killed each year by firearms in America.",0
6591,no,0
6592,No.,0
6593,The Onion couldn't have done a better job.,0
6594,"I'm Filipino gamer. I refuse to be affected by the retarded brains of your American politicians. If the people YOU folks voted for bans harmless stuff that we consume, youre gonna have more people that hate your country.
Here in the Philippines, we have actual ISIS terrorists, actual armed murderous Communist terrorist, Drug cartels, and hitmen assassinating people in broad daylight.  
What we NEVER had is a mentally damaged violent prick who somehow LEGALLY bought guns and just randomly shoot kids in school for no reason. 
A lot of horrible sh*t happens in my country. If someone walks on the lectern in the senate building and spout how gun violence by terrorists, drug scum, hired hitmen are actually caused by videogames,   that person will be laughed at. Probably get punched if he doesnt leave the building.  
Everytime your politicians spout garbage like this, the rest of the world is baffled and then  laughs. 
Please actually inform your politicians. Your politicians can have NO balls,  NO brains, NO shame, NO honor,  but only limit your stupidity to YOUR country, so pls do the rest of Humanity a favor and do not allow their decisions to affect the rest of us. Your misinformed decisions should not affect gamers from other countries. I refuse to have less access to games and I refuse to pay more money because of ""violent game taxes"", just because YOU want to scapegoat a pasttime that EVERYOTHER country in the world have no problem with.",1
6595,"Video games dont make people violent. Believe it or not, violent people just happen to enjoy video games. Its correlation, not causation.",1
6596,You are a liar and don't play games old man,0
6597,"First off, not an American. Let's just get that out of the way to begin with. Would just like to offer a perspective from someone who is not affected by the laws regarding ownership of guns in the USA. 
The mental gymnastics here are beyond belief. The 2nd amendment (which I fully understand is a part conservatives do not wish to see changed) has been defended on Fox multiple times. I have not issue with that, debate all you want. 
But the quote ""whether it is constitutional or not constitutional, maybe as a society we have to talk about what numbing ourselves to this, very graphic violence....""
Did Fox news, the outlet which continuously urges people to resist changes to the constitution, just say that maybe it is perhaps not worth protecting a specific part of media when causes feeling of being uncomfortable in an older generation?
The organization who urges people to allow free speech to debate difficult issues, the organization employing Sean Hannity who just recently talked about how the NFL deserves to lose its audience as players protest (peacefully and without encouraging violence), and the channel who has allowed the NRA to more or less say that anyone who disagrees with the NRA are wrong, not a matter of perspective but plain wrong. 
No matter political affiliation, surely this makes no sense?",0
